id,title,amount,category,date,description,predicted_category,confidence_score,is_user_corrected,source
kaggle_1176,Goal talk sit party.,1043.01,Other,2023-12-05,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1177,Attention standard shake more respond.,871.37,Utilities,2023-12-06,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1178,Top mr wind.,698.04,Other,2023-12-08,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1179,Turn surface listen.,305.82,Shopping,2023-12-09,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1180,Pull blue strong wonder.,33.17,Food,2023-12-09,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1181,Method imagine seven.,1705.22,Other,2023-12-10,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1182,Letter mind many.,1505.35,Utilities,2023-12-11,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1183,News american foreign.,1940.59,Other,2023-12-13,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1185,Network fact talk.,166.87,Entertainment,2023-12-14,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1186,Thus sort.,185.16,Other,2023-12-18,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1187,Actually purpose public.,246.23,Other,2023-12-20,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1188,Mission put budget house.,214.26,Food,2023-12-21,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1189,Ask window full.,1653.56,Food,2023-12-22,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1190,Do interesting material.,1781.32,Transport,2023-12-23,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1191,Event smile popular hundred live.,1901.21,Other,2023-12-25,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1192,Memory challenge lawyer business.,1635.01,Food,2023-12-26,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1193,Discuss wall ahead scene.,1124.7,Other,2023-12-27,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1194,Question will him quickly.,1436.15,Other,2023-12-29,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1195,Perform benefit baby.,236.91,Other,2023-12-29,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1196,Society dark product make.,14.37,Entertainment,2023-12-29,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1197,Gas teacher national weight all.,1099.9,Transport,2024-01-02,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1198,Himself fire heavy.,101.1,Utilities,2024-01-02,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1202,Occur live take media hot.,1436.41,Entertainment,2024-01-09,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1204,And student give score agree.,1546.57,Utilities,2024-01-10,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1205,Best generation group goal.,1928.07,Utilities,2024-01-11,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1207,Boy college mrs.,1849.5,Other,2024-01-11,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1208,Price institution method inside.,1386.72,Utilities,2024-01-12,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1210,Space beyond.,1013.18,Other,2024-01-14,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1211,Market specific property coach.,554.46,Entertainment,2024-01-15,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1212,Wide cut player wind.,911.16,Transport,2024-01-16,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1214,Behind front attack song little.,1426.63,Other,2024-01-16,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1215,Somebody prepare few sound.,409.77,Entertainment,2024-01-17,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1216,Finish increase economy middle public.,1376.36,Transport,2024-01-19,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1217,Thing physical might.,1962.86,Utilities,2024-01-19,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1218,Material produce station visit environmental.,1012.75,Utilities,2024-01-19,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1219,Table trade various risk art.,1423.6,Other,2024-01-19,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1220,Leg drive second she.,1169.78,Other,2024-01-20,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1221,Five store ask data.,1351.74,Shopping,2024-01-22,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1222,Statement position either.,1756.18,Transport,2024-01-23,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1223,Draw change agree someone.,1050.23,Food,2024-01-24,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1225,Evening ahead smile.,541.29,Entertainment,2024-01-26,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1226,Compare system white magazine after.,1369.95,Transport,2024-01-26,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1228,However style.,723.78,Food,2024-01-27,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1229,Born same usually.,1487.4,Entertainment,2024-01-28,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1230,Wear use edge this draw.,1026.74,Entertainment,2024-01-30,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1231,Forget once hope security.,1388.94,Transport,2024-02-01,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1233,Television argue mouth.,1932.01,Other,2024-02-07,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1235,Little happy final population.,1661.67,Other,2024-02-10,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1236,Real small.,1512.66,Other,2024-02-10,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1237,Need finally when.,1554.53,Entertainment,2024-02-10,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1238,Movement door kind.,903.14,Transport,2024-02-14,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1239,Until truth feeling view.,382.08,Utilities,2024-02-14,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1243,Recognize media goal.,89.48,Utilities,2024-02-19,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1244,Law agree appear political.,1549.59,Food,2024-02-21,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1245,Able customer figure.,986.2,Transport,2024-02-21,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1246,Book economic.,155.03,Other,2024-02-21,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1247,Rate society floor long same.,1914.41,Entertainment,2024-02-22,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1248,Reach step son.,837.7,Utilities,2024-02-23,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1249,Increase consider.,705.31,Utilities,2024-02-23,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1250,Difference way type positive phone.,668.82,Other,2024-02-24,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1251,Cup red collection husband.,1993.3,Other,2024-02-24,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1252,Employee become happy water bring.,238.3,Food,2024-02-25,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1253,Significant up still management.,1809.95,Entertainment,2024-02-27,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1254,Course technology site.,1918.2,Entertainment,2024-02-27,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1255,High issue deal democratic.,768.93,Other,2024-02-27,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1256,Industry impact certainly.,777.89,Utilities,2024-02-28,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1257,Dog late eat.,59.16,Transport,2024-02-29,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1258,Beat light the window.,1033.48,Other,2024-03-02,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1259,Require remain save.,97.26,Other,2024-03-03,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1260,Believe arrive.,647.42,Entertainment,2024-03-05,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1262,Effect people.,1257.6,Food,2024-03-06,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1263,Provide car throughout american.,1731.25,Entertainment,2024-03-06,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1264,College manage fund.,419.1,Utilities,2024-03-06,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1265,Bed report item.,1296.66,Shopping,2024-03-07,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1266,Finish without.,57.27,Utilities,2024-03-07,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1267,Security unit executive.,184.17,Food,2024-03-08,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1269,New type pm.,1822.86,Entertainment,2024-03-13,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1270,Country approach.,1264.13,Other,2024-03-15,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1271,Like clear.,785.11,Food,2024-03-16,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1273,Leader both rest challenge.,1404.76,Food,2024-03-26,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1275,State none production defense your.,1217.07,Transport,2024-03-28,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1276,Short congress turn east marriage.,769.01,Other,2024-03-29,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1277,Ago race quite hour.,953.24,Food,2024-03-30,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1278,Child ball store process.,1496.04,Utilities,2024-03-30,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1279,Western order accept wide prevent.,1920.67,Transport,2024-04-03,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1281,Tell soon executive.,255.24,Utilities,2024-04-06,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1283,Effort drive side human.,616.34,Utilities,2024-04-08,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1284,Clear single expect.,431.36,Other,2024-04-09,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1285,Fear song save.,330.3,Utilities,2024-04-09,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1286,Capital program story mention majority.,396.71,Transport,2024-04-10,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1288,Control piece behavior message wind.,588.4,Utilities,2024-04-11,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1290,Life bad soon.,1903.56,Other,2024-04-16,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1291,Worker range feel.,209.09,Entertainment,2024-04-17,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1292,Into notice necessary true message.,642.39,Entertainment,2024-04-17,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1293,Including let result spend.,1389.98,Transport,2024-04-17,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1295,Skill successful and.,19.62,Utilities,2024-04-20,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1296,Finish right serious.,1427.28,Entertainment,2024-04-21,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1297,Space game truth special decision.,1681.82,Transport,2024-04-22,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1299,Pretty least if.,1551.79,Other,2024-04-25,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1300,Peace wind guess.,359.78,Utilities,2024-04-26,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1301,Because career course.,1718.84,Transport,2024-04-26,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1303,Success teach mrs beat.,1457.58,Utilities,2024-05-02,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1304,Listen against coach.,1627.16,Food,2024-05-03,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1305,White likely teacher one.,1813.54,Entertainment,2024-05-04,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1306,Notice street anything.,1311.28,Other,2024-05-04,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1308,Say other never fact.,276.42,Transport,2024-05-05,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1309,Main opportunity particularly question.,799.6,Utilities,2024-05-14,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1310,Research month instead.,1697.48,Entertainment,2024-05-15,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1311,As throughout individual list manager.,1516.84,Utilities,2024-05-17,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1313,Discussion detail training fund.,1474.48,Utilities,2024-05-22,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1314,Third rich hospital.,90.44,Other,2024-05-23,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1315,Somebody son suddenly perform.,135.09,Entertainment,2024-05-25,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1316,Project can.,1340.49,Food,2024-05-26,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1317,Paper beyond indeed.,782.31,Other,2024-05-27,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1318,Doctor news yourself.,89.41,Food,2024-05-27,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1319,Ground city still.,1410.44,Utilities,2024-05-31,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1320,Southern front.,1671.4,Transport,2024-06-01,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1321,Dinner no main year size.,759.55,Utilities,2024-06-02,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1322,Environment character real middle prove.,1038.16,Utilities,2024-06-02,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1323,Sometimes while sense window.,1037.58,Entertainment,2024-06-03,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1324,Among black picture that treat.,978.85,Other,2024-06-04,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1325,Remain seven marriage.,1008.66,Food,2024-06-06,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1329,Picture early send morning.,1325.61,Utilities,2024-06-12,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1330,Soon including important.,1443.31,Other,2024-06-13,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1331,Some gun ahead certainly act.,963.25,Other,2024-06-13,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1332,Be fire.,54.67,Shopping,2024-06-14,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1334,Within woman.,1782.69,Food,2024-06-16,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1336,Training account evidence month.,1202.72,Shopping,2024-06-21,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1337,Land day name small.,1758.23,Food,2024-06-21,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1338,Thought sit identify culture.,1895.04,Transport,2024-06-22,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1339,Already free.,1735.93,Other,2024-06-23,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1341,Agreement someone.,1250.19,Utilities,2024-06-23,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1342,Strategy fight institution.,1451.13,Utilities,2024-06-23,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1343,Rule success.,1197.1,Other,2024-06-23,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1346,Research visit program suddenly doctor.,1654.76,Shopping,2024-07-06,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1347,Project spring of.,956.98,Utilities,2024-07-07,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1348,Mind easy foreign old.,1756.73,Food,2024-07-07,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1349,Better republican stock bank.,195.45,Utilities,2024-07-07,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1350,Thousand live land hard.,1794.97,Food,2024-07-07,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1351,Open million house enough.,1048.87,Shopping,2024-07-13,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1352,You ready way rule.,1398.31,Food,2024-07-13,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1353,Certain camera represent.,1581.22,Other,2024-07-16,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1354,Tell brother defense list second.,856.72,Utilities,2024-07-20,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1355,Tv budget system book.,1821.07,Entertainment,2024-07-21,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1359,Give that individual of not.,823.6,Other,2024-07-25,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1361,Seven project chance road.,1133.69,Shopping,2024-07-26,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1362,Professor important do house must.,1512.39,Shopping,2024-07-26,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1363,Position tend religious.,365.65,Other,2024-07-26,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1364,Someone religious night buy nice.,515.02,Other,2024-07-27,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1365,My serious whatever miss seek.,1550.65,Other,2024-07-27,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1366,Build view.,1711.45,Utilities,2024-07-27,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1367,Ever day.,898.72,Entertainment,2024-07-28,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1368,Be move fly open.,209.55,Utilities,2024-07-28,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1369,Future congress.,1603.7,Other,2024-07-29,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1370,Fish either boy between collection.,329.87,Food,2024-07-29,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1371,Eight bed fill.,1610.7,Food,2024-07-29,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1372,Arrive which consider.,1852.46,Other,2024-07-30,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1373,Hope floor include.,533.55,Utilities,2024-07-30,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1374,Heart still building.,1451.74,Food,2024-08-01,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1375,Sell only manage.,1231.79,Shopping,2024-08-02,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1376,We especially five network.,1891.97,Food,2024-08-02,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1377,Ahead plant trial affect.,883.55,Other,2024-08-03,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1378,Push east never size fight.,397.55,Transport,2024-08-03,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1379,Base player data whose.,1234.23,Entertainment,2024-08-08,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1380,World site mr interest treatment.,486.12,Other,2024-08-09,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1382,A value lot.,712.72,Shopping,2024-08-14,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1383,Yourself successful defense subject.,1040.31,Entertainment,2024-08-14,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1384,Claim move.,1839.16,Utilities,2024-08-14,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1385,Bed recognize store.,701.48,Other,2024-08-15,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1386,There decision measure.,1216.66,Entertainment,2024-08-22,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1388,Decision where foreign trial.,1017.41,Shopping,2024-08-25,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1389,Participant above.,686.53,Transport,2024-08-25,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1391,Ball theory prepare much throughout.,1391.44,Transport,2024-08-27,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1392,Good spend still.,1542.23,Other,2024-08-27,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1393,Concern should recent across.,1366.37,Other,2024-08-28,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1394,View know develop after.,969.12,Food,2024-08-28,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1395,Course staff personal space.,1270.99,Shopping,2024-08-28,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1396,Woman whose already.,1602.32,Entertainment,2024-08-30,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1397,Decide cultural start how thank.,1037.84,Other,2024-09-01,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1399,Assume campaign assume.,1350.66,Shopping,2024-09-05,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1400,Talk thing rock ever summer.,1113.56,Utilities,2024-09-05,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1402,Item yet ever quite.,373.74,Transport,2024-09-05,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1403,Guess service this different.,1003.01,Entertainment,2024-09-06,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1405,Wrong difficult.,1671.53,Entertainment,2024-09-08,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1406,True culture.,320.43,Other,2024-09-10,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1408,Or phone.,1697.54,Food,2024-09-15,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1409,East list when.,989.76,Other,2024-09-16,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1410,Mind door authority outside.,986.7,Transport,2024-09-17,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1411,Personal often.,801.78,Transport,2024-09-17,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1412,True help.,117.75,Utilities,2024-09-17,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1413,Artist sort area.,1879.91,Other,2024-09-18,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1415,Sure i pay.,919.82,Utilities,2024-09-22,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1417,Less into per big.,1351.47,Food,2024-09-24,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1418,Military onto blue activity.,657.62,Utilities,2024-09-25,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1419,Smile cover of pm eight.,382.43,Transport,2024-09-26,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1420,Right know during someone.,947.98,Transport,2024-09-26,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1421,Find job where.,375.99,Other,2024-09-27,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1422,On must certainly.,1404.42,Shopping,2024-09-27,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1423,Owner fact wife.,566.46,Shopping,2024-10-01,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1425,Gas with policy cut.,1610.13,Transport,2024-10-02,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1426,Country little reality level.,400.17,Shopping,2024-10-02,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1427,Not friend federal forget bit.,951.24,Utilities,2024-10-03,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1430,Hundred step according.,802.82,Food,2024-10-07,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1431,Group never.,438.78,Food,2024-10-08,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1432,Key place tree.,905.21,Utilities,2024-10-09,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1433,Wish current.,727.01,Other,2024-10-10,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1434,Despite energy company.,694.84,Transport,2024-10-10,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1435,Condition again successful.,1736.06,Other,2024-10-11,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1436,Story case.,1157.94,Entertainment,2024-10-12,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1437,Very figure drive special.,1958.95,Utilities,2024-10-15,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1438,With young think there assume.,1349.65,Other,2024-10-17,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1439,Some court her.,1780.37,Other,2024-10-17,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1440,Outside with each animal.,932.87,Transport,2024-10-18,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1441,Take family chance.,1284.76,Utilities,2024-10-19,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1442,Picture evidence.,1266.23,Shopping,2024-10-19,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1443,Why though decide bank likely.,167.43,Utilities,2024-10-21,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1444,Meet seem population.,640.59,Other,2024-10-21,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1445,Material less focus hear.,1214.72,Transport,2024-10-21,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1446,Listen ok point so.,1564.14,Other,2024-10-23,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1447,Detail data tell.,833.84,Other,2024-10-24,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1449,Nearly care base.,1881.47,Transport,2024-11-01,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1450,Goal once let perform international.,429.04,Utilities,2024-11-02,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1451,Important source first him.,136.95,Utilities,2024-11-03,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1452,Doctor population grow bar.,62.47,Food,2024-11-03,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1453,National back everybody direction budget.,216.82,Utilities,2024-11-11,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1454,National free.,1313.12,Utilities,2024-11-11,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1455,Few spring raise.,466.42,Transport,2024-11-12,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1456,Relationship your your.,1256.7,Other,2024-11-13,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1459,Dinner rich decide do.,1950.21,Other,2024-11-13,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1460,Serious reveal left social fine.,1101.61,Transport,2024-11-14,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1462,Hear officer.,1051.69,Shopping,2024-11-16,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1463,Wall act special.,1818.76,Transport,2024-11-17,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1464,Different international sell several.,1611.37,Entertainment,2024-11-17,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1465,For age size.,830.29,Other,2024-11-17,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1467,Woman daughter hospital move.,694.33,Utilities,2024-11-18,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1468,Board notice later thus.,1378.66,Food,2024-11-18,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1469,Bit need allow.,606.22,Other,2024-11-19,Original Category: Salary,,1.0,0,kaggle_dataset
